Smart Lagoon monitoring buoy
Mar Menor, Murcia, Spain

Sensor abbreviations:
EC1550 = EC-1550 ESS Earth Conductivity Sensor
THERMI = Beta Therm 100KSA Thermistor

DATE        TIME(UTC+1)   T(0.5m)    T(1m)      T(1.5m)    T(2m)      T(2.5m)    T(3m)      T(4m)      T(5m)      T(6m)   
                         THERMI     EC1550     THERMI     THERMI     THERMI     EC1550     THERMI     THERMI     EC1550  
yyyy-mm-dd  HH:MM:SS    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C) 
2023-09-07  16:30:00    27.7653    27.8576    27.8595    27.8428        NaN    27.8816    27.8564        NaN    27.5449
2023-09-07  17:30:00    27.7209    27.8756    27.8190    27.8043        NaN    27.8936    27.8599        NaN    27.5990
2023-09-07  18:30:00    27.6844    27.8335    27.7824    27.7667        NaN    27.8676    27.8319        NaN    27.6110
2023-09-07  19:30:00    27.6538    27.7974    27.7423    27.7254        NaN    27.8075    27.7906        NaN    27.6331
2023-09-07  20:30:00    27.6217    27.7433    27.7137    27.6981        NaN    27.8034    27.7640        NaN    27.6772
2023-09-07  21:30:00    27.5909    27.7273    27.6808    27.6648        NaN    27.7293    27.7315        NaN    27.6892
2023-09-07  22:30:00    27.5700    27.6992    27.6638    27.6505        NaN    27.6992    27.7109        NaN    27.6812
2023-09-07  23:30:00    27.5663    27.6872    27.6527    27.6378        NaN    27.6932    27.7002        NaN    27.6812
2023-09-08  00:30:00    27.5661    27.6932    27.6529    27.6369        NaN    27.6672    27.6974        NaN    27.6632
2023-09-08  01:30:00    27.5453    27.6752    27.6349    27.6203        NaN    27.6251    27.6803        NaN    27.6431
2023-09-08  02:30:00    27.5099    27.6531    27.5983    27.5853        NaN    27.6511    27.6594        NaN    27.6030
2023-09-08  03:30:00    27.4672    27.6030    27.5530    27.5381        NaN    27.6251    27.6219        NaN    27.5730
2023-09-08  04:30:00    27.4508    27.5690    27.5371    27.5206        NaN    27.6211    27.5871        NaN    27.5028
2023-09-08  05:30:00    27.4150    27.5349    27.5038    27.4882        NaN    27.6110    27.5533        NaN    27.4968
2023-09-08  06:30:00    27.3837    27.5229    27.4797    27.4670        NaN    27.5930    27.5318        NaN    27.4667
2023-09-08  07:30:00    27.3909    27.5329    27.4824    27.4664        NaN    27.5549    27.5344        NaN    27.4667
2023-09-08  08:30:00    27.4023    27.5770    27.4920    27.4746        NaN    27.5629    27.5455        NaN    27.4828
2023-09-08  09:30:00    27.4585    27.6171    27.5482    27.5206        NaN    27.5950    27.5687        NaN    27.5209
2023-09-08  10:30:00    27.5184    27.6531    27.6112    27.5828        NaN    27.6491    27.6063        NaN    27.5589
2023-09-08  11:30:00    27.6396    27.7353    27.7195    27.6805        NaN    27.7113    27.6527        NaN    27.5990
2023-09-08  12:30:00    27.7814    27.8195    27.8519    27.8040        NaN    27.7954    27.6782        NaN    27.6551
2023-09-08  13:30:00    27.8386    27.8656    27.9142    27.8741        NaN    27.8636    27.7101        NaN    27.6351
2023-09-08  14:30:00    27.8356    27.9317    27.9227    27.9009        NaN    27.8956    27.7692        NaN    27.6732
2023-09-08  15:30:00    27.8590    27.9678    27.9494    27.9326        NaN    27.9217    27.9696        NaN    27.6772
2023-09-08  16:30:00    27.8355    27.9658    27.9265    27.9121        NaN    27.9578    27.9721        NaN    27.7433
2023-09-08  17:30:00    27.7961    27.9337    27.8843    27.8707        NaN    27.9417    27.9449        NaN    27.7734
2023-09-08  18:30:00    27.7547    27.9097    27.8484    27.8340        NaN    27.9037    27.9048        NaN    27.8175
2023-09-08  19:30:00    27.7159    27.8676    27.8096    27.7918        NaN    27.8616    27.8640        NaN    27.8395
2023-09-08  20:30:00    27.6783    27.8195    27.7690    27.7555        NaN    27.8275    27.8254        NaN    27.8395
2023-09-08  21:30:00    27.6345    27.7994    27.7226    27.7057        NaN    27.7553    27.7770        NaN    27.7874
2023-09-08  22:30:00    27.6076    27.7694    27.6976    27.6823        NaN    27.7253    27.7521        NaN    27.7313
2023-09-08  23:30:00    27.5800    27.7413    27.6662    27.6502        NaN    27.7052    27.7164        NaN    27.7253
2023-09-09  00:30:00    27.5309    27.7413    27.6202    27.6068        NaN    27.6752    27.6748        NaN    27.6752
2023-09-09  01:30:00    27.5114    27.7072    27.6016    27.5853        NaN    27.6311    27.6514        NaN    27.6010
2023-09-09  02:30:00    27.4789    27.6632    27.5681    27.5516        NaN    27.5870    27.6154        NaN    27.5710
2023-09-09  03:30:00    27.4356    27.6130    27.5277    27.5120        NaN    27.5569    27.5782        NaN    27.5649
2023-09-09  04:30:00    27.4190    27.5910    27.5054    27.4887        NaN    27.5168    27.5546        NaN    27.4888
2023-09-09  05:30:00    27.3883    27.5509    27.4771    27.4609        NaN    27.5108    27.5271        NaN    27.4808
2023-09-09  06:30:00    27.3619    27.5269    27.4510    27.4366        NaN    27.5429    27.5053        NaN    27.5168
2023-09-09  07:30:00    27.3489    27.5249    27.4379    27.4199        NaN    27.5509    27.4872        NaN    27.4828
2023-09-09  08:30:00    27.3505    27.5349    27.4394    27.4222        NaN    27.5509    27.4898        NaN    27.4928
2023-09-09  09:30:00    27.3819    27.5449    27.4735    27.4540        NaN    27.5710    27.5188        NaN    27.5048
2023-09-09  10:30:00    27.4278    27.5489    27.5185    27.4938        NaN    27.5950    27.5501        NaN    27.5028
2023-09-09  11:30:00    27.4916    27.6110    27.5796    27.5584        NaN    27.5830    27.6134        NaN    27.5429
2023-09-09  12:30:00    27.5517    27.6591    27.6357    27.6115        NaN    27.6130    27.6497        NaN    27.6151
2023-09-09  13:30:00    27.5960    27.7032    27.6809    27.6623        NaN    27.6571    27.7138        NaN    27.6571
2023-09-09  14:30:00    27.6227    27.7433    27.7084    27.6933        NaN    27.7353    27.7551        NaN    27.7273
2023-09-09  15:30:00    27.6558    27.7854    27.7436    27.7292        NaN    27.7574    27.8012        NaN    27.7674
2023-09-09  16:30:00    27.6782    27.7674    27.7641    27.7493        NaN    27.7914    27.8230        NaN    27.8075
2023-09-09  17:30:00    27.6749    27.7774    27.7590    27.7435        NaN    27.8315    27.8206        NaN    27.7954
2023-09-09  18:30:00    27.6479    27.7814    27.7337    27.7184        NaN    27.8115    27.7946        NaN    27.7674
2023-09-09  19:30:00    27.6224    27.7513    27.7081    27.6925        NaN    27.7553    27.7696        NaN    27.7393
2023-09-09  20:30:00    27.5880    27.7092    27.6721    27.6548        NaN    27.7253    27.7313        NaN    27.7173
2023-09-09  21:30:00    27.5626    27.6972    27.6485    27.6326        NaN    27.7133    27.7091        NaN    27.6491
2023-09-09  22:30:00    27.5386    27.6491    27.6228    27.6073        NaN    27.6471    27.6811        NaN    27.6371
2023-09-09  23:30:00    27.5085    27.5910    27.5922    27.5755        NaN    27.6191    27.6479        NaN    27.5910
2023-09-10  00:30:00    27.4643    27.5609    27.5501    27.5345        NaN    27.5790    27.6093        NaN    27.5449
2023-09-10  01:30:00    27.4359    27.5549    27.5209    27.5033        NaN    27.5549    27.5772        NaN    27.5088
2023-09-10  02:30:00    27.4120    27.5409    27.4971    27.4804        NaN    27.4988    27.5500        NaN    27.4968
2023-09-10  03:30:00    27.4013    27.4908    27.4915    27.4735        NaN    27.4908    27.5548        NaN    27.4768
2023-09-10  04:30:00        NaN    27.4968        NaN        NaN        NaN    27.4748        NaN        NaN    27.4447
2023-09-10  05:30:00        NaN    27.4888        NaN        NaN        NaN    27.4888        NaN        NaN    27.4267
2023-09-10  06:30:00    27.3012    27.4387    27.3892    27.3759        NaN    27.4667    27.4553        NaN    27.4186
2023-09-10  07:30:00    27.2867    27.4186    27.3753    27.3581        NaN    27.4768    27.4339        NaN    27.3665
2023-09-10  08:30:00    27.2785    27.4327    27.3660    27.3494        NaN    27.4848    27.4204        NaN    27.3244
2023-09-10  09:30:00    27.2965    27.4387    27.3843    27.3666        NaN    27.4988    27.4328        NaN    27.3305
2023-09-10  10:30:00    27.3284    27.4447    27.4134    27.3964        NaN    27.5048    27.4653        NaN    27.3305
2023-09-10  11:30:00    27.3572    27.4808    27.4420    27.4253        NaN    27.5108    27.4968        NaN    27.3665
2023-09-10  12:30:00    27.4078    27.4868    27.4940    27.4762        NaN    27.5289    27.5400        NaN    27.4547
